
683;B;01-09-22;-2                                                                                                                                                                                                                                               
1282;B;01-09-22;-350                                                                                                                                                                                                                                            
1365;I;10-10-22;500                                                                                                                                                                                                                                             
2198;I;10-10-22;150                                                                                                                                                                                                                                             
4624;B;01-09-22;-1                                                                                                                                                                                                                                              
1990;B;01-09-22;-1                                                                                                                                                                                                                                              
2895;B;01-09-22;-1                                                                                                                                                                                                                                              
889;B;01-09-22;-1                                                                                                                                                                                                                                               
1660;B;01-09-22;-1                                                                                                                                                                                                                                              
4740;B;01-09-22;-1                                                                                                                                                                                                                                              
3458;B;14-09-22;-1                                                                                                                                                                                                                                              
4664;B;01-09-22;-1                                                                                                                                                                                                                                              
1440;B;20-07-23;-6                                                                                                                                                                                                                                              
155;B;01-09-22;-2                                                                                                                                                                                                                                               
155;I;15-08-22;1                                                                                                                                                                                                                                                
155;B;01-09-22;-1                                                                                                                                                                                                                                               
4743;B;01-09-22;-1                                                                                                                                                                                                                                              
4602;B;01-09-22;-1                                                                                                                                                                                                                                              
4692;B;01-09-22;-1                                                                                                                                                                                                                                              
1660;I;25-08-22;240                                                                                                                                                                                                                                             
3105;I;25-08-22;100                                                                                                                                                                                                                                             
3626;I;25-08-22;50                                                                                                                                                                                                                                              
2555;B;01-09-22;-1                                                                                                                                                                                                                                              
3456;B;01-09-22;-1                                                                                                                                                                                                                                              
4199;B;27-01-22;-10                                                                                                                                                                                                                                             
2734;I;25-08-22;150                                                                                                                                                                                                                                             
2332;I;25-08-22;50                                                                                                                                                                                                                                              
4307;B;01-09-22;-10                                                                                                                                                                                                                                             
4549;B;01-09-22;-1                                                                                                                                                                                                                                              
3483;B;08-09-22;-48                                                                                                                                                                                                                                             
3150;I;25-08-22;100                                                                                                                                                                                                                                             
3347;I;25-08-22;50                                                                                                                                                                                                                                              
2212;I;25-08-22;50                                                                                                                                                                                                                                              
3548;I;25-08-22;10                                                                                                                                                                                                                                              
4125;I;25-08-22;100                                                                                                                                                                                                                                             
4419;I;25-08-22;20                                                                                                                                                                                                                                              
4428;I;25-08-22;20                                                                                                                                                                                                                                              
3106;I;25-08-22;100                                                                                                                                                                                                                                             
455;I;25-08-22;150                                                                                                                                                                                                                                              
457;I;25-08-22;100                                                                                                                                                                                                                                              
1740;B;24-11-22;-30                                                                                                                                                                                                                                             
3483;B;08-09-22;-24                                                                                                                                                                                                                                             
1981;B;05-09-22;-30                                                                                                                                                                                                                                             
4199;B;30-03-22;-10                                                                                                                                                                                                                                             
1977;B;05-09-22;-20                                                                                                                                                                                                                                             
1978;B;05-09-22;-30                                                                                                                                                                                                                                             
0;B;27-01-22;-2                                                                                                                                                                                                                                                 
2218;B;03-03-23;-6                                                                                                                                                                                                                                              
4783;B;03-11-22;-1                                                                                                                                                                                                                                              
4021;B;12-09-22;-1                                                                                                                                                                                                                                              
2871;I;12-10-22;1000                                                                                                                                                                                                                                            
1947;I;12-10-22;200                                                                                                                                                                                                                                             
3177;I;12-10-22;500                                                                                                                                                                                                                                             
1101;B;08-08-22;-2                                                                                                                                                                                                                                              
1478;I;12-10-22;102                                                                                                                                                                                                                                             
4388;B;08-08-22;-2                                                                                                                                                                                                                                              
4021;B;12-09-22;-1                                                                                                                                                                                                                                              
3873;I;12-10-22;200                                                                                                                                                                                                                                             
4578;I;12-10-22;98                                                                                                                                                                                                                                              
4664;I;30-10-22;200                                                                                                                                                                                                                                             
732;I;12-10-22;500                                                                                                                                                                                                                                              
1687;I;01-01-24;150                                                                                                                                                                                                                                             
2384;I;01-01-24;100                                                                                                                                                                                                                                             
1990;I;30-10-22;60                                                                                                                                                                                                                                              
4194;I;01-01-24;50                                                                                                                                                                                                                                              
139;B;30-12-22;-1                                                                                                                                                                                                                                               
2132;I;01-01-24;200                                                                                                                                                                                                                                             
2132;B;12-12-22;-2                                                                                                                                                                                                                                              
2981;I;01-01-24;50                                                                                                                                                                                                                                              
1509;B;22-08-22;-1                                                                                                                                                                                                                                              
1447;B;22-08-22;-1                                                                                                                                                                                                                                              
4571;B;26-08-22;-1                                                                                                                                                                                                                                              
747;B;30-08-22;-2                                                                                                                                                                                                                                               
2780;B;30-08-22;-10                                                                                                                                                                                                                                             
4146;I;12-10-22;20                                                                                                                                                                                                                                              
2987;I;02-08-22;20                                                                                                                                                                                                                                              
3458;B;14-09-22;-3                                                                                                                                                                                                                                              
4021;B;14-09-22;-1                                                                                                                                                                                                                                              
2782;B;30-12-22;-10                                                                                                                                                                                                                                             
3458;B;15-09-22;-1                                                                                                                                                                                                                                              
4602;I;17-11-22;560                                                                                                                                                                                                                                             
4692;I;17-11-22;488                                                                                                                                                                                                                                             
3456;I;14-09-22;100                                                                                                                                                                                                                                             
2132;B;12-12-22;-4                                                                                                                                                                                                                                              
2734;B;19-08-22;-1                                                                                                                                                                                                                                              
4021;B;12-09-22;-1                                                                                                                                                                                                                                              
1390;B;19-08-22;-30                                                                                                                                                                                                                                             
3458;B;14-09-22;-4                                                                                                                                                                                                                                              
1365;B;19-08-22;-10                                                                                                                                                                                                                                             
1649;B;24-08-22;-40                                                                                                                                                                                                                                             
246;B;29-08-22;-1                                                                                                                                                                                                                                               
2788;B;30-12-22;-1                                                                                                                                                                                                                                              
1440;B;20-07-23;-2                                                                                                                                                                                                                                              
2790;B;30-12-22;-1                                                                                                                                                                                                                                              
1046;B;24-08-22;-50                                                                                                                                                                                                                                             
1660;B;24-08-22;-1                                                                                                                                                                                                                                              
3458;B;14-09-22;-1                                                                                                                                                                                                                                              
2787;B;15-09-22;-10                                                                                                                                                                                                                                             
2791;B;30-12-22;-1                                                                                                                                                                                                                                              
960;B;30-12-22;-1                                                                                                                                                                                                                                               
2783;B;30-12-22;-1                                                                                                                                                                                                                                              
203;B;30-08-22;-50                                                                                                                                                                                                                                              
3458;B;14-09-22;-1                                                                                                                                                                                                                                              
2790;I;30-09-22;100                                                                                                                                                                                                                                             
4188;I;30-09-22;50                                                                                                                                                                                                                                              
4791;B;29-11-22;-1                                                                                                                                                                                                                                              
2897;B;28-09-22;-1                                                                                                                                                                                                                                              
4443;B;30-08-22;-1                                                                                                                                                                                                                                              
2218;B;03-03-23;-10                                                                                                                                                                                                                                             
2788;B;30-12-22;-1                                                                                                                                                                                                                                              
2784;B;30-12-22;-1                                                                                                                                                                                                                                              
962;B;30-12-22;-1                                                                                                                                                                                                                                               
2786;B;30-12-22;-1                                                                                                                                                                                                                                              
2791;B;30-12-22;-1                                                                                                                                                                                                                                              
2555;B;10-10-22;-30                                                                                                                                                                                                                                             
1660;I;05-07-22;42                                                                                                                                                                                                                                              
4021;B;12-09-22;-1                                                                                                                                                                                                                                              
1926;I;20-09-22;60                                                                                                                                                                                                                                              
3885;B;09-09-22;-10                                                                                                                                                                                                                                             
2734;B;25-08-22;-1                                                                                                                                                                                                                                              
3626;I;20-09-22;100                                                                                                                                                                                                                                             
3105;I;20-09-22;48                                                                                                                                                                                                                                              
3489;B;24-08-22;-1                                                                                                                                                                                                                                              
2403;B;07-09-22;-2                                                                                                                                                                                                                                              
4624;B;20-09-22;-1                                                                                                                                                                                                                                              
3458;B;09-09-22;-4                                                                                                                                                                                                                                              
4410;B;22-09-22;-1                                                                                                                                                                                                                                              
10;I;20-09-22;2000                                                                                                                                                                                                                                              
3589;B;22-08-22;-1                                                                                                                                                                                                                                              
1284;I;20-08-22;400                                                                                                                                                                                                                                             
2705;B;22-08-22;-1                                                                                                                                                                                                                                              
2015;B;22-08-22;-1                                                                                                                                                                                                                                              
2592;B;22-08-22;-1                                                                                                                                                                                                                                              
374;I;20-09-22;200                                                                                                                                                                                                                                              
1692;B;22-08-22;-1                                                                                                                                                                                                                                              
3458;B;14-09-22;-1                                                                                                                                                                                                                                              
478;B;15-09-22;-1                                                                                                                                                                                                                                               
1530;B;19-08-22;-4                                                                                                                                                                                                                                              
102;I;20-09-22;1000                                                                                                                                                                                                                                             
4307;B;01-09-22;-4                                                                                                                                                                                                                                              
2899;I;20-09-22;50                                                                                                                                                                                                                                              
1195;I;20-08-22;500                                                                                                                                                                                                                                             
2784;I;20-09-22;100                                                                                                                                                                                                                                             
645;I;20-09-22;150                                                                                                                                                                                                                                              
1283;I;20-08-22;20                                                                                                                                                                                                                                              
477;I;20-10-22;15                                                                                                                                                                                                                                               
1510;I;20-08-22;300                                                                                                                                                                                                                                             
1649;I;30-08-22;385                                                                                                                                                                                                                                             
3473;B;03-03-23;-4                                                                                                                                                                                                                                              
3458;B;14-09-22;-2                                                                                                                                                                                                                                              
3412;B;06-09-22;-1                                                                                                                                                                                                                                              
3458;B;14-09-22;-2                                                                                                                                                                                                                                              
3458;B;14-09-22;-1                                                                                                                                                                                                                                              
3711;I;03-03-22;-2                                                                                                                                                                                                                                              
3368;B;20-10-22;-400                                                                                                                                                                                                                                            
3483;B;08-09-22;-10                                                                                                                                                                                                                                             
1231;B;20-10-22;-1                                                                                                                                                                                                                                              
3483;B;08-09-22;-20                                                                                                                                                                                                                                             
3704;B;26-08-22;-6                                                                                                                                                                                                                                              
4022;B;14-09-22;-1                                                                                                                                                                                                                                              
3458;B;09-09-22;-2                                                                                                                                                                                                                                              
1684;B;13-03-23;-4                                                                                                                                                                                                                                              
4109;B;10-03-23;-10                                                                                                                                                                                                                                             
3458;B;09-09-22;-4                                                                                                                                                                                                                                              
275;I;30-08-22;100                                                                                                                                                                                                                                              
759;I;30-08-22;100                                                                                                                                                                                                                                              
4317;I;20-09-22;40                                                                                                                                                                                                                                              
3368;B;20-10-22;-400                                                                                                                                                                                                                                            
1231;B;20-10-22;-1                                                                                                                                                                                                                                              
3368;B;20-10-22;-400                                                                                                                                                                                                                                            
1231;B;20-10-22;-1                                                                                                                                                                                                                                              
4021;B;12-09-22;-1                                                                                                                                                                                                                                              
2897;B;28-09-22;-1                                                                                                                                                                                                                                              
3065;I;28-09-22;20                                                                                                                                                                                                                                              
1413;I;22-09-22;500                                                                                                                                                                                                                                             
