
3016;B;03-12-21;-2                                                                                                                                                                                                                                              
3481;B;10-12-21;-2                                                                                                                                                                                                                                              
912;I;24-08-21;100                                                                                                                                                                                                                                              
155;B;05-11-21;-2                                                                                                                                                                                                                                               
3108;B;30-11-21;-2                                                                                                                                                                                                                                              
4310;B;05-11-21;-2                                                                                                                                                                                                                                              
972;B;10-11-21;-2                                                                                                                                                                                                                                               
972;B;10-11-21;-1                                                                                                                                                                                                                                               
1998;B;12-11-21;-10                                                                                                                                                                                                                                             
4172;I;22-09-21;1                                                                                                                                                                                                                                               
1437;I;13-08-23;1000                                                                                                                                                                                                                                            
1784;I;13-08-23;300                                                                                                                                                                                                                                             
2177;I;13-08-23;300                                                                                                                                                                                                                                             
2185;I;13-08-23;2000                                                                                                                                                                                                                                            
1192;I;13-08-23;300                                                                                                                                                                                                                                             
1193;I;13-08-23;300                                                                                                                                                                                                                                             
1194;I;13-08-23;300                                                                                                                                                                                                                                             
1273;I;13-08-23;4000                                                                                                                                                                                                                                            
1380;I;13-08-23;300                                                                                                                                                                                                                                             
1440;I;13-08-23;300                                                                                                                                                                                                                                             
1379;I;13-08-23;300                                                                                                                                                                                                                                             
3716;I;13-08-23;300                                                                                                                                                                                                                                             
4045;I;20-01-22;200                                                                                                                                                                                                                                             
3855;B;30-11-21;-1                                                                                                                                                                                                                                              
2083;I;20-01-22;500                                                                                                                                                                                                                                             
3455;I;21-12-21;50                                                                                                                                                                                                                                              
3461;I;21-12-21;200                                                                                                                                                                                                                                             
2391;I;09-03-22;200                                                                                                                                                                                                                                             
3460;I;21-12-21;110                                                                                                                                                                                                                                             
3671;I;21-12-21;150                                                                                                                                                                                                                                             
3458;I;21-12-21;150                                                                                                                                                                                                                                             
3488;I;21-12-21;50                                                                                                                                                                                                                                              
4664;B;10-01-22;-1                                                                                                                                                                                                                                              
2391;B;10-12-21;-20                                                                                                                                                                                                                                             
479;I;15-12-21;20                                                                                                                                                                                                                                               
2785;I;10-03-22;200                                                                                                                                                                                                                                             
2794;I;10-05-22;50                                                                                                                                                                                                                                              
2801;I;10-05-22;50                                                                                                                                                                                                                                              
2026;I;10-05-22;50                                                                                                                                                                                                                                              
2767;B;18-11-21;-10                                                                                                                                                                                                                                             
1990;B;30-11-21;-1                                                                                                                                                                                                                                              
3277;I;10-05-22;100                                                                                                                                                                                                                                             
4664;B;10-01-22;-20                                                                                                                                                                                                                                             
1896;B;15-11-21;-3                                                                                                                                                                                                                                              
3489;I;21-12-21;30                                                                                                                                                                                                                                              
3436;I;10-05-22;300                                                                                                                                                                                                                                             
3490;I;21-12-21;60                                                                                                                                                                                                                                              
11;I;10-05-22;200                                                                                                                                                                                                                                               
197;I;10-05-22;200                                                                                                                                                                                                                                              
37;I;10-05-22;500                                                                                                                                                                                                                                               
3538;I;21-12-21;80                                                                                                                                                                                                                                              
3591;I;21-12-21;100                                                                                                                                                                                                                                             
38;I;10-05-22;300                                                                                                                                                                                                                                               
3905;I;21-12-21;50                                                                                                                                                                                                                                              
100;I;10-05-22;3000                                                                                                                                                                                                                                             
3495;B;08-11-21;-1                                                                                                                                                                                                                                              
4375;I;21-12-21;300                                                                                                                                                                                                                                             
2218;B;10-11-21;-10                                                                                                                                                                                                                                             
3459;I;21-12-21;150                                                                                                                                                                                                                                             
155;I;01-09-21;1                                                                                                                                                                                                                                                
3823;I;21-12-21;100                                                                                                                                                                                                                                             
49;B;04-11-21;-10                                                                                                                                                                                                                                               
30;B;04-11-21;-10                                                                                                                                                                                                                                               
3904;I;21-12-21;50                                                                                                                                                                                                                                              
50;I;16-06-21;50                                                                                                                                                                                                                                                
1677;B;18-11-21;-10                                                                                                                                                                                                                                             
3;B;04-11-21;-6                                                                                                                                                                                                                                                 
646;I;10-05-22;50                                                                                                                                                                                                                                               
1928;B;14-12-21;-20                                                                                                                                                                                                                                             
2167;B;15-11-21;-3                                                                                                                                                                                                                                              
2770;B;15-11-21;-3                                                                                                                                                                                                                                              
2391;B;10-12-21;-24                                                                                                                                                                                                                                             
257;B;15-11-21;-3                                                                                                                                                                                                                                               
3082;B;15-11-21;-3                                                                                                                                                                                                                                              
2684;I;17-11-21;200                                                                                                                                                                                                                                             
3084;B;15-11-21;-3                                                                                                                                                                                                                                              
888;I;17-11-21;50                                                                                                                                                                                                                                               
889;I;17-11-21;50                                                                                                                                                                                                                                               
1237;I;17-11-21;5                                                                                                                                                                                                                                               
1567;I;17-11-21;5                                                                                                                                                                                                                                               
2336;I;17-11-21;20                                                                                                                                                                                                                                              
2337;I;17-11-21;20                                                                                                                                                                                                                                              
2338;I;17-11-21;20                                                                                                                                                                                                                                              
2398;I;17-11-21;50                                                                                                                                                                                                                                              
724;I;17-11-21;200                                                                                                                                                                                                                                              
972;I;17-11-21;200                                                                                                                                                                                                                                              
1159;I;17-11-21;10                                                                                                                                                                                                                                              
3108;B;02-12-21;-1                                                                                                                                                                                                                                              
4356;B;05-11-21;-1                                                                                                                                                                                                                                              
3461;B;05-11-21;-2                                                                                                                                                                                                                                              
3671;B;05-11-21;-1                                                                                                                                                                                                                                              
3704;B;05-11-21;-1                                                                                                                                                                                                                                              
1390;B;05-11-21;-1                                                                                                                                                                                                                                              
3486;B;04-11-21;-7                                                                                                                                                                                                                                              
3610;B;04-11-21;-2                                                                                                                                                                                                                                              
4662;B;10-02-22;-1                                                                                                                                                                                                                                              
170;B;20-12-21;-120                                                                                                                                                                                                                                             
4663;B;10-02-22;-1                                                                                                                                                                                                                                              
2768;B;15-11-21;-10                                                                                                                                                                                                                                             
4391;I;13-01-20;25                                                                                                                                                                                                                                              
1;B;04-11-21;-6                                                                                                                                                                                                                                                 
2;B;04-11-21;-6                                                                                                                                                                                                                                                 
3856;B;30-11-21;-1                                                                                                                                                                                                                                              
57;B;15-12-21;-20                                                                                                                                                                                                                                               
4;B;04-11-21;-6                                                                                                                                                                                                                                                 
259;B;04-11-21;-6                                                                                                                                                                                                                                               
2391;B;10-12-21;-24                                                                                                                                                                                                                                             
3854;B;08-11-21;-2                                                                                                                                                                                                                                              
1677;B;18-11-21;-6                                                                                                                                                                                                                                              
1676;B;04-11-21;-6                                                                                                                                                                                                                                              
57;B;15-12-21;-5                                                                                                                                                                                                                                                
3885;B;10-11-21;-1                                                                                                                                                                                                                                              
1307;B;04-11-21;-6                                                                                                                                                                                                                                              
1276;B;04-11-21;-6                                                                                                                                                                                                                                              
3680;B;04-11-21;-10                                                                                                                                                                                                                                             
1990;B;01-11-21;-2                                                                                                                                                                                                                                              
972;B;10-11-21;-1                                                                                                                                                                                                                                               
724;B;10-11-21;-1                                                                                                                                                                                                                                               
2391;I;20-02-22;790                                                                                                                                                                                                                                             
1623;B;12-11-21;-1                                                                                                                                                                                                                                              
3856;B;20-12-21;-1                                                                                                                                                                                                                                              
3854;B;08-11-21;-2                                                                                                                                                                                                                                              
3910;I;28-02-22;40                                                                                                                                                                                                                                              
2871;I;28-02-22;800                                                                                                                                                                                                                                             
3177;I;28-02-22;500                                                                                                                                                                                                                                             
972;B;10-11-21;-1                                                                                                                                                                                                                                               
2073;I;28-02-22;100                                                                                                                                                                                                                                             
2391;B;23-12-21;-2                                                                                                                                                                                                                                              
3116;B;08-11-21;-10                                                                                                                                                                                                                                             
1573;I;28-02-22;200                                                                                                                                                                                                                                             
2682;I;28-02-22;100                                                                                                                                                                                                                                             
2173;I;10-11-21;100                                                                                                                                                                                                                                             
1452;B;08-11-21;-1                                                                                                                                                                                                                                              
3473;B;09-05-22;-10                                                                                                                                                                                                                                             
3481;B;10-12-21;-1                                                                                                                                                                                                                                              
2391;B;10-12-21;-60                                                                                                                                                                                                                                             
2008;B;24-01-22;-1                                                                                                                                                                                                                                              
2711;I;28-02-22;30                                                                                                                                                                                                                                              
4370;B;02-12-21;-2                                                                                                                                                                                                                                              
658;B;02-12-21;-4                                                                                                                                                                                                                                               
4500;B;02-12-21;-2                                                                                                                                                                                                                                              
3437;I;28-02-22;100                                                                                                                                                                                                                                             
3036;B;15-11-21;-10                                                                                                                                                                                                                                             
3789;I;28-02-22;30                                                                                                                                                                                                                                              
1379;B;04-04-22;-2                                                                                                                                                                                                                                              
3701;I;28-02-22;20                                                                                                                                                                                                                                              
2009;B;24-01-22;-1                                                                                                                                                                                                                                              
4529;B;08-11-21;-1                                                                                                                                                                                                                                              
1675;B;20-09-21;-6                                                                                                                                                                                                                                              
1677;B;18-11-21;-20                                                                                                                                                                                                                                             
3854;B;08-11-21;-2                                                                                                                                                                                                                                              
3702;I;28-02-22;20                                                                                                                                                                                                                                              
475;I;10-01-22;50                                                                                                                                                                                                                                               
2772;I;10-03-22;50                                                                                                                                                                                                                                              
1449;B;30-05-22;-30                                                                                                                                                                                                                                             
2768;B;15-11-21;-50                                                                                                                                                                                                                                             
2768;B;30-05-22;-50                                                                                                                                                                                                                                             
3704;B;08-11-21;-9                                                                                                                                                                                                                                              
4550;B;15-11-21;-6                                                                                                                                                                                                                                              
4444;B;08-11-21;-3                                                                                                                                                                                                                                              
4443;B;08-11-21;-2                                                                                                                                                                                                                                              
3885;B;15-11-21;-6                                                                                                                                                                                                                                              
2010;B;24-01-22;-1                                                                                                                                                                                                                                              
2948;B;30-05-22;-180                                                                                                                                                                                                                                            
3856;B;30-11-21;-1                                                                                                                                                                                                                                              
645;I;10-03-22;100                                                                                                                                                                                                                                              
2011;B;24-01-22;-1                                                                                                                                                                                                                                              
4125;B;16-11-21;-8                                                                                                                                                                                                                                              
4646;B;02-12-21;-1                                                                                                                                                                                                                                              
1928;B;03-12-21;-4                                                                                                                                                                                                                                              
3803;B;03-12-21;-1                                                                                                                                                                                                                                              
3473;B;09-05-22;-2                                                                                                                                                                                                                                              
4682;B;22-11-21;-9                                                                                                                                                                                                                                              
4681;B;22-11-21;-2                                                                                                                                                                                                                                              
115;B;10-01-22;-5                                                                                                                                                                                                                                               
