
3684;218242;1000A;218A;C7;120                                                                                                                                                                                                                                   
3685;228018;1000;228;A30;50                                                                                                                                                                                                                                     
3686;DS4025;1005A;307A;LX8B;100                                                                                                                                                                                                                                 
3688;30212C;1002;305;OY4A;18                                                                                                                                                                                                                                    
3689;30212D;1002;305;OY4A;20                                                                                                                                                                                                                                    
3690;30212E;1002;305;OY4A;2                                                                                                                                                                                                                                     
3691;30212F;1002;305;OY4A;15                                                                                                                                                                                                                                    
3692;30212G;1002;305;OY4A;20                                                                                                                                                                                                                                    
3695;213069;1000A;213A;B5K;4                                                                                                                                                                                                                                    
3694;21304K;1000A;213;B5F;0                                                                                                                                                                                                                                     
3697;S00111;1000A;998;;0                                                                                                                                                                                                                                        
3699;DF9997;1005;500;;5                                                                                                                                                                                                                                         
3700;DF9998;1005;500;;5                                                                                                                                                                                                                                         
3701;312078;1006;351;DZ4;15                                                                                                                                                                                                                                     
3702;312079;1006;351;DZ4;15                                                                                                                                                                                                                                     
3703;302063;1002;303;OX3A;600                                                                                                                                                                                                                                   
3704;312306;1006;345A;RL1A;340                                                                                                                                                                                                                                  
3706;22024X;1001A;220;DX24;60                                                                                                                                                                                                                                   
3707;218815;1000C;216F;X136;4                                                                                                                                                                                                                                   
3711;279051;1007;281E;PTE10;20                                                                                                                                                                                                                                  
3713;313300;1006;330;RBI1A;80                                                                                                                                                                                                                                   
3714;218617;1000C;216F;X136;6                                                                                                                                                                                                                                   
3715;21304L;1000A;213A;B5G;0                                                                                                                                                                                                                                    
3716;205343;1000;205B;B6C;30                                                                                                                                                                                                                                    
3726;DF9971;1005;500;;0                                                                                                                                                                                                                                         
3727;DF9972;1005;500;;0                                                                                                                                                                                                                                         
3728;DF9973;1005;500;;0                                                                                                                                                                                                                                         
3729;DF9974;1005;500;;0                                                                                                                                                                                                                                         
3730;DF9975;1005;500;;0                                                                                                                                                                                                                                         
3731;DF9976;1005;500;;0                                                                                                                                                                                                                                         
3732;312410;1006;349;RJ1A;1000                                                                                                                                                                                                                                  
3734;218517;1000C;216F;X136;10                                                                                                                                                                                                                                  
3735;306520;1005A;306;LX1;50                                                                                                                                                                                                                                    
3736;306521;1005A;306B;LX1;100                                                                                                                                                                                                                                  
3737;306522;1005A;306B;LX1;20                                                                                                                                                                                                                                   
3738;306560;1005A;306;LX1;40                                                                                                                                                                                                                                    
3739;306561;1005A;306B;LX1;100                                                                                                                                                                                                                                  
3740;306562;1005A;306B;LX1;10                                                                                                                                                                                                                                   
3741;306600;1005A;306;LX1;100                                                                                                                                                                                                                                   
3742;306601;1005A;306B;LX1;270                                                                                                                                                                                                                                  
3743;306602;1005A;306B;LX1;30                                                                                                                                                                                                                                   
3751;21826X;1000C;216B;CX1B;2                                                                                                                                                                                                                                   
3752;302031;1002;303A;OX7B;500                                                                                                                                                                                                                                  
3753;27164B;1003A;272A;;10                                                                                                                                                                                                                                      
3754;27164C;1003A;272A;;10                                                                                                                                                                                                                                      
3755;21825Z;1000C;216B;CX1B;4                                                                                                                                                                                                                                   
3758;219308;1000A;219;C29A;30                                                                                                                                                                                                                                   
3763;30212H;1002;305;X175A;15                                                                                                                                                                                                                                   
3764;301703;1002;302;E4A;350                                                                                                                                                                                                                                    
3765;312332;1006;350;RS1H;5                                                                                                                                                                                                                                     
3767;21825T;1000C;216B;CX1B;2                                                                                                                                                                                                                                   
3768;K-DE21A;1099;997;;0                                                                                                                                                                                                                                        
3769;K-DE21B;1099;997;;0                                                                                                                                                                                                                                        
3774;30212J;1002;305;OY4A;50                                                                                                                                                                                                                                    
3777;271A61;1003A;272A;;10                                                                                                                                                                                                                                      
3778;271A65;1003A;272A;;5                                                                                                                                                                                                                                       
3779;271A66;1003A;272A;;4                                                                                                                                                                                                                                       
3780;271A62;1003A;272A;;10                                                                                                                                                                                                                                      
3781;21308S;1000A;213A;B5R;0                                                                                                                                                                                                                                    
3784;K-DK21S;1099;997;;0                                                                                                                                                                                                                                        
3789;31206C;1006;351;X63;60                                                                                                                                                                                                                                     
3790;K-DE21V;1099;997;;0                                                                                                                                                                                                                                        
3800;302154;1002;305;OY8B;30                                                                                                                                                                                                                                    
3801;302156;1002;305;OY8B;8                                                                                                                                                                                                                                     
3802;302155;1002;305;OY8A;30                                                                                                                                                                                                                                    
3803;302157;1002;305;OY8A;40                                                                                                                                                                                                                                    
3804;201057;1000A;202;A1B;50                                                                                                                                                                                                                                    
3805;278015;1009;281A;PTR2C;20                                                                                                                                                                                                                                  
3806;278016;1009;281A;PTR2C;20                                                                                                                                                                                                                                  
3808;308200;1005A;307;LX10;20                                                                                                                                                                                                                                   
3810;22910A;1000;215D;CY14;0                                                                                                                                                                                                                                    
3811;22910B;1000;215D;CY15;0                                                                                                                                                                                                                                    
3812;22910D;1000;215D;CY15;0                                                                                                                                                                                                                                    
3813;22910C;1000;215D;CY15;30                                                                                                                                                                                                                                   
3814;998009;1099;998;;0                                                                                                                                                                                                                                         
3815;21124S;1000;211;B8A;12                                                                                                                                                                                                                                     
3816;260021;1000A;260;D19;10                                                                                                                                                                                                                                    
3817;27854H;1007;282;P3B;20                                                                                                                                                                                                                                     
3818;27857H;1007;282;P3B;20                                                                                                                                                                                                                                     
3819;312307;1006;347;RB1A;125                                                                                                                                                                                                                                   
3820;312411;1006;349;RJ1B;1000                                                                                                                                                                                                                                  
3822;272003;1020;274;Q1A;850                                                                                                                                                                                                                                    
3823;312402;1006;348;RG1A;250                                                                                                                                                                                                                                   
3824;312355;1006;350;RS1H;12                                                                                                                                                                                                                                    
3825;31233A;1006;351;RS2I;2                                                                                                                                                                                                                                     
3826;313380;1006;330A;RBI2A;5                                                                                                                                                                                                                                   
3827;301151;1002;301;E1C;300                                                                                                                                                                                                                                    
3843;31233B;1006;351;RS2F;4                                                                                                                                                                                                                                     
3844;31233C;1006;351;RS2F;6                                                                                                                                                                                                                                     
3853;K10000;1099;997;;0                                                                                                                                                                                                                                         
3854;312308;1006;345A;RL1D;280                                                                                                                                                                                                                                  
3855;SC-045;1005;500A;L5A;80                                                                                                                                                                                                                                    
3856;SC-090;1005;500A;L5A;200                                                                                                                                                                                                                                   
3857;SC-120;1005;500A;L5A;140                                                                                                                                                                                                                                   
3859;SC-180;1005;500A;L5A;180                                                                                                                                                                                                                                   
3860;30212K;1002;305;OY6;4                                                                                                                                                                                                                                      
3873;302066;1002;303;OX3B;400                                                                                                                                                                                                                                   
3875;31233D;1006;351;RS1J;10                                                                                                                                                                                                                                    
3882;31233E;1006;351;RS2G;20                                                                                                                                                                                                                                    
3883;31233F;1006;351;RS2G;20                                                                                                                                                                                                                                    
3885;315015;1020;315B;Q3B;400                                                                                                                                                                                                                                   
3886;315016;1020;315B;Q3B;200                                                                                                                                                                                                                                   
3887;21824W;1000C;218A;CX1T;14                                                                                                                                                                                                                                  
3888;312451;1006;350;RJ1A;30                                                                                                                                                                                                                                    
3889;312452;1006;351;RJ1A;4                                                                                                                                                                                                                                     
3890;312453;1006;351;RJ1A;4                                                                                                                                                                                                                                     
3891;312454;1006;351;RJ1A;4                                                                                                                                                                                                                                     
3892;312455;1006;351;RJ1A;4                                                                                                                                                                                                                                     
3893;312456;1006;351;RJ1A;4                                                                                                                                                                                                                                     
3894;302069;1002;303;OX4B;300                                                                                                                                                                                                                                   
3895;302061;1002;303;X218;100                                                                                                                                                                                                                                   
3896;277001;1008;277;PX1A;12                                                                                                                                                                                                                                    
3897;277002;1008;277;PX1B;12                                                                                                                                                                                                                                    
3898;277003;1008;277;PX1C;12                                                                                                                                                                                                                                    
3899;277004;1008;277;PX1D;6                                                                                                                                                                                                                                     
3901;312352;1006;351;RS2B;2                                                                                                                                                                                                                                     
3902;233055;1000A;235;;900                                                                                                                                                                                                                                      
3904;312405;1006;348;RG1A;100                                                                                                                                                                                                                                   
3905;312372;1006;347A;RLI1A;120                                                                                                                                                                                                                                 
3906;312374;1006;347A;RLI1A;70                                                                                                                                                                                                                                  
3907;312371;1006;347A;RLI1A;40                                                                                                                                                                                                                                  
3908;312373;1006;347A;RLI1A;20                                                                                                                                                                                                                                  
3909;20534D;1000;205B;B6B;40                                                                                                                                                                                                                                    
3910;21124X;1000;211;B8E;60                                                                                                                                                                                                                                     
3911;205345;1000;205;B7F;14                                                                                                                                                                                                                                     
3912;312324;1006;350;RL2F;20                                                                                                                                                                                                                                    
3913;DF9960;1005;500;;1                                                                                                                                                                                                                                         
3914;312317;1006;350;RS1A;4                                                                                                                                                                                                                                     
3916;30212L;1002;305;OY4A;14                                                                                                                                                                                                                                    
3926;215915;1000A;215D;CZ1E;0                                                                                                                                                                                                                                   
3927;215916;1000A;215D;CZ1F;0                                                                                                                                                                                                                                   
3946;312347;1006;350;RS1C;80                                                                                                                                                                                                                                    
3947;271A33;1003A;272A;;10                                                                                                                                                                                                                                      
3948;271A34;1003A;272A;;10                                                                                                                                                                                                                                      
3949;271A37;1003A;272A;;5                                                                                                                                                                                                                                       
3950;271A38;1003A;272A;;5                                                                                                                                                                                                                                       
3953;271A53;1003A;272A;;30                                                                                                                                                                                                                                      
3954;271A54;1003A;272A;;30                                                                                                                                                                                                                                      
3955;271A67;1003A;272A;;5                                                                                                                                                                                                                                       
3956;271A68;1003A;272A;;5                                                                                                                                                                                                                                       
3957;271A83;1003A;272;H1F;5                                                                                                                                                                                                                                     
3958;271A85;1003A;272;H1F;5                                                                                                                                                                                                                                     
3959;271A87;1003A;272;H1F;5                                                                                                                                                                                                                                     
3960;271A84;1003A;272;H1F;5                                                                                                                                                                                                                                     
3961;271A86;1003A;272;H1F;5                                                                                                                                                                                                                                     
3962;271A88;1003A;272;H1F;5                                                                                                                                                                                                                                     
3963;218244;1000C;216B;;2                                                                                                                                                                                                                                       
3964;218245;1000C;216D;CX1E;6                                                                                                                                                                                                                                   
3965;SC-009;1005;500;L5A;10                                                                                                                                                                                                                                     
3968;312321;1006;350;RS1P;1                                                                                                                                                                                                                                     
3973;31232A;1006;351;RS2D;10                                                                                                                                                                                                                                    
3975;20106C;1000A;201A;A27;14                                                                                                                                                                                                                                   
3976;20106D;1000A;201A;A27;16                                                                                                                                                                                                                                   
3977;20106E;1000A;201A;A27;10                                                                                                                                                                                                                                   
3978;20106F;1000A;201A;A27;10                                                                                                                                                                                                                                   
3979;20106G;1000A;201A;A27;14                                                                                                                                                                                                                                   
3980;20106H;1000A;201A;A27;30                                                                                                                                                                                                                                   
3981;312481;1006;349;RBA1A;0                                                                                                                                                                                                                                    
3982;TM-055;1005;510B;L3A;18                                                                                                                                                                                                                                    
3983;27840C;1007;283;P2A;0                                                                                                                                                                                                                                      
3984;312323;1006;350;RS1L;1                                                                                                                                                                                                                                     
3992;312364;1006;350;RS1E;4                                                                                                                                                                                                                                     
3986;312312;1006;351;RS2A;2                                                                                                                                                                                                                                     
3987;31232B;1006;351;RS2D;2                                                                                                                                                                                                                                     
3988;31232C;1006;350;RS1K;2                                                                                                                                                                                                                                     
3989;312348;1006;351;RS2J;10                                                                                                                                                                                                                                    
3990;312362;1006;350;RS1E;3                                                                                                                                                                                                                                     
3991;312363;1006;350;RS1F;4                                                                                                                                                                                                                                     
3993;312365;1006;350;RS1F;8                                                                                                                                                                                                                                     
3994;312366;1006;350;RS1E;4                                                                                                                                                                                                                                     
3995;312367;1006;350;RS1F;3                                                                                                                                                                                                                                     
4007;312368;1006;350;RS1O;6                                                                                                                                                                                                                                     
4008;312369;1006;350;;6                                                                                                                                                                                                                                         
4009;31236A;1006;350;RS1N;40                                                                                                                                                                                                                                    
4010;31236B;1006;350;RS1N;40                                                                                                                                                                                                                                    
